run_id,seed,kp,ki,kd,target_speed_m_s,dt_s,steps,noise_sigma,overshoot_m_s,settling_time_s,steady_state_error_m_s,mean_abs_error_m_s,duration_s,sample_count,tolerance_m_s,target_ref_m_s,overshoot_ratio,ss_err_ratio,label
1490,42,0.250620,0.065102,0.076354,31.616008,0.100000,300,0.000000,0.716071,14.800000,0.005069,5.193613,29.900000,300,0.632320,31.616008,1.132449,0.008017,reduce_ki
1491,42,0.146456,0.289187,0.166917,24.117431,0.100000,300,0.000000,2.630930,-1.0,2.630895,4.864514,29.900000,300,0.500000,24.117431,5.261860,5.261790,reduce_kp
1492,42,0.715209,0.162208,0.005368,15.073400,0.100000,300,0.000000,0.062325,4.400000,0.000435,1.130655,29.900000,300,0.500000,15.073400,0.124650,0.000870,no_change
1493,42,0.388945,0.334609,0.166849,29.176235,0.100000,300,0.000000,1.040051,13.400000,0.000332,4.406999,29.900000,300,0.583525,29.176235,1.782359,0.000569,reduce_ki
1494,42,0.819194,0.312440,0.083431,29.756595,0.100000,300,0.000000,0.102505,9.000000,0.000087,4.445338,29.900000,300,0.595132,29.756595,0.172239,0.000147,no_change
1495,42,0.856628,0.085663,0.023871,23.316511,0.100000,300,0.000000,0.000000,7.000000,0.001416,2.707176,29.900000,300,0.500000,23.316511,0.000000,0.002831,no_change
1496,42,1.193766,0.023354,0.149113,32.431973,0.100000,300,0.000000,0.000000,9.800000,0.040406,5.312967,29.900000,300,0.648639,32.431973,0.000000,0.062294,no_change
1497,42,0.722132,0.303921,0.125599,29.281221,0.100000,300,0.000000,0.204362,8.900000,0.000022,4.315227,29.900000,300,0.585624,29.281221,0.348964,0.000038,no_change
1498,42,0.863670,0.041854,0.102505,32.257911,0.100000,300,0.000000,0.000000,9.800000,0.025285,5.252899,29.900000,300,0.645158,32.257911,0.000000,0.039192,no_change
1499,42,1.029808,0.056997,0.011702,24.590433,0.100000,300,0.000000,0.000000,7.300000,0.009584,3.020846,29.900000,300,0.500000,24.590433,0.000000,0.019169,no_change
1500,42,1.066149,0.047424,0.032662,23.180111,0.100000,300,0.000000,0.000000,6.900000,0.010838,2.682485,29.900000,300,0.500000,23.180111,0.000000,0.021676,no_change
1501,42,0.561465,0.319237,0.071197,23.695686,0.100000,300,0.000000,0.316898,7.200000,0.000000,2.823620,29.900000,300,0.500000,23.695686,0.633796,0.000001,reduce_ki
1502,42,0.682574,0.327711,0.102773,37.993273,0.100000,300,0.000000,0.162972,11.700000,0.000009,7.313904,29.900000,300,0.759865,37.993273,0.214475,0.000012,no_change
1503,42,0.301572,0.033078,0.150526,31.311370,0.100000,300,0.000000,0.336201,10.600000,0.094978,5.103081,29.900000,300,0.626227,31.311370,0.536867,0.151667,reduce_ki
1504,42,1.059687,0.289388,0.136993,24.032169,0.100000,300,0.000000,0.056773,7.200000,0.000314,2.883286,29.900000,300,0.500000,24.032169,0.113546,0.000629,no_change
1505,42,0.853988,0.240921,0.019167,32.401399,0.100000,300,0.000000,0.026037,9.800000,0.000287,5.273660,29.900000,300,0.648028,32.401399,0.040179,0.000443,no_change
1506,42,1.005646,0.004514,0.103634,26.190426,0.100000,300,0.000000,0.000000,7.900000,0.044665,3.456933,29.900000,300,0.523809,26.190426,0.000000,0.085271,no_change
1507,42,0.633389,0.119110,0.182158,18.072536,0.100000,300,0.000000,0.182805,5.700000,0.003888,1.670011,29.900000,300,0.500000,18.072536,0.365610,0.007776,no_change
1508,42,0.270010,0.077390,0.037683,41.911702,0.100000,300,0.000000,0.408918,13.400000,0.005271,9.025769,29.900000,300,0.838234,41.911702,0.487832,0.006288,reduce_ki
1509,42,0.774771,0.290996,0.105131,30.962870,0.100000,300,0.000000,0.138724,9.400000,0.000135,4.823839,29.900000,300,0.619257,30.962870,0.224017,0.000217,no_change
1510,42,0.706224,0.264707,0.022793,28.814741,0.100000,300,0.000000,0.090429,8.700000,0.000081,4.163125,29.900000,300,0.576295,28.814741,0.156914,0.000140,no_change
1511,42,0.184040,0.286596,0.184682,29.385547,0.100000,300,0.000000,2.424316,24.300000,0.118275,5.190427,29.900000,300,0.587711,29.385547,4.125015,0.201246,reduce_kp
1512,42,0.442731,0.126899,0.163408,41.691792,0.100000,300,0.000000,0.348223,13.200000,0.005769,8.903918,29.900000,300,0.833836,41.691792,0.417616,0.006919,reduce_ki
1513,42,0.757414,0.267256,0.068409,36.296846,0.100000,300,0.000000,0.075170,11.100000,0.000323,6.655121,29.900000,300,0.725937,36.296846,0.103550,0.000446,no_change
1514,42,0.131635,0.285101,0.044472,40.704456,0.100000,300,0.000000,2.020655,17.800000,0.021850,8.722734,29.900000,300,0.814089,40.704456,2.482106,0.026839,reduce_kp
1515,42,0.256595,0.079301,0.025069,18.906548,0.100000,300,0.000000,0.672207,11.000000,0.001297,1.926333,29.900000,300,0.500000,18.906548,1.344414,0.002594,reduce_ki
1516,42,0.186465,0.241786,0.156806,17.332059,0.100000,300,0.000000,2.508196,-1.0,2.508185,3.506173,29.900000,300,0.500000,17.332059,5.016392,5.016370,reduce_kp
1517,42,0.952162,0.265067,0.008503,18.234521,0.100000,300,0.000000,0.049204,5.300000,0.000136,1.648624,29.900000,300,0.500000,18.234521,0.098409,0.000272,no_change
1518,42,0.972361,0.179718,0.011853,18.567667,0.100000,300,0.000000,0.027908,5.400000,0.000653,1.708980,29.900000,300,0.500000,18.567667,0.055816,0.001306,no_change
1519,42,0.378314,0.023187,0.133517,37.636508,0.100000,300,0.000000,0.000000,12.300000,0.000747,7.221266,29.900000,300,0.752730,37.636508,0.000000,0.000992,increase_kp
1520,42,0.960608,0.322034,0.041080,42.035246,0.100000,300,0.000000,0.000000,12.900000,0.000115,8.975412,29.900000,300,0.840705,42.035246,0.000000,0.000137,increase_kp
1521,42,0.303260,0.123037,0.018156,40.375846,0.100000,300,0.000000,0.410067,12.700000,0.002112,8.333572,29.900000,300,0.807517,40.375846,0.507813,0.002616,reduce_ki
1522,42,1.136029,0.332077,0.069567,19.816720,0.100000,300,0.000000,0.051831,5.800000,0.000125,1.950330,29.900000,300,0.500000,19.816720,0.103663,0.000249,no_change
1523,42,0.650698,0.254994,0.048365,32.107061,0.100000,300,0.000000,0.119870,9.800000,0.000092,5.190207,29.900000,300,0.642141,32.107061,0.186672,0.000144,no_change
1524,42,0.209016,0.202347,0.002797,21.509942,0.100000,300,0.000000,1.363646,17.800000,0.008855,2.698418,29.900000,300,0.500000,21.509942,2.727293,0.017711,reduce_ki
1525,42,0.310702,0.098650,0.180332,31.113795,0.100000,300,0.000000,0.847853,15.000000,0.012011,5.040951,29.900000,300,0.622276,31.113795,1.362503,0.019301,reduce_ki
1526,42,1.170938,0.034540,0.042803,30.125858,0.100000,300,0.000000,0.000000,9.000000,0.030312,4.569421,29.900000,300,0.602517,30.125858,0.000000,0.050308,no_change
1527,42,0.878532,0.128262,0.117876,28.189975,0.100000,300,0.000000,0.024695,8.600000,0.002418,3.982288,29.900000,300,0.563799,28.189975,0.043800,0.004289,no_change
1528,42,1.153523,0.063297,0.070964,26.388452,0.100000,300,0.000000,0.000000,7.900000,0.010539,3.485318,29.900000,300,0.527769,26.388452,0.000000,0.019969,no_change
1529,42,0.335701,0.079644,0.022569,44.538383,0.100000,300,0.000000,0.129535,14.200000,0.012431,10.162377,29.900000,300,0.890768,44.538383,0.145420,0.013955,increase_kp
1530,42,0.235977,0.038611,0.027182,37.868210,0.100000,300,0.000000,0.317912,12.400000,0.054022,7.384671,29.900000,300,0.757364,37.868210,0.419761,0.071329,reduce_ki
1531,42,0.875204,0.194996,0.008122,24.843462,0.100000,300,0.000000,0.012152,7.400000,0.000216,3.075035,29.900000,300,0.500000,24.843462,0.024305,0.000431,no_change
1532,42,0.227295,0.099264,0.120078,24.360207,0.100000,300,0.000000,1.496950,17.600000,0.030598,3.343683,29.900000,300,0.500000,24.360207,2.993901,0.061197,reduce_ki
1533,42,1.173797,0.155385,0.110783,23.717680,0.100000,300,0.000000,0.012237,7.100000,0.001172,2.801441,29.900000,300,0.500000,23.717680,0.024474,0.002345,no_change
1534,42,1.040902,0.066075,0.013922,40.231748,0.100000,300,0.000000,0.000000,12.300000,0.040087,8.233976,29.900000,300,0.804635,40.231748,0.000000,0.049820,increase_kp
1535,42,0.623244,0.237696,0.035859,44.961700,0.100000,300,0.000000,0.052990,13.900000,0.000579,10.318713,29.900000,300,0.899234,44.961700,0.058928,0.000643,increase_kp
1536,42,0.640813,0.036810,0.087612,34.756448,0.100000,300,0.000000,0.000000,10.700000,0.031107,6.123917,29.900000,300,0.695129,34.756448,0.000000,0.044750,no_change
1537,42,0.193507,0.050179,0.080125,32.716717,0.100000,300,0.000000,1.111486,17.700000,0.031815,5.674873,29.900000,300,0.654334,32.716717,1.698652,0.048622,reduce_ki
1538,42,0.211894,0.323852,0.195571,16.941312,0.100000,300,0.000000,2.404287,-1.0,2.404263,3.358186,29.900000,300,0.500000,16.941312,4.808575,4.808526,reduce_kp
1539,42,1.172728,0.118521,0.118992,44.719840,0.100000,300,0.000000,0.000000,13.800000,0.024111,10.216475,29.900000,300,0.894397,44.719840,0.000000,0.026958,increase_kp
1540,42,0.235038,0.293338,0.145040,23.355550,0.100000,300,0.000000,1.928369,-1.0,1.735604,4.026868,29.900000,300,0.500000,23.355550,3.856738,3.471208,reduce_kp
1541,42,0.884843,0.203672,0.054595,38.684782,0.100000,300,0.000000,0.000000,11.800000,0.000395,7.572197,29.900000,300,0.773696,38.684782,0.000000,0.000510,no_change
1542,42,0.808214,0.140082,0.095165,33.094963,0.100000,300,0.000000,0.028892,10.100000,0.002346,5.513756,29.900000,300,0.661899,33.094963,0.043650,0.003544,no_change
1543,42,0.544888,0.169587,0.055778,38.039987,0.100000,300,0.000000,0.121360,11.700000,0.001243,7.337796,29.900000,300,0.760800,38.039987,0.159517,0.001634,no_change
1544,42,0.218840,0.087741,0.099455,33.851131,0.100000,300,0.000000,1.315998,16.400000,0.021669,6.014754,29.900000,300,0.677023,33.851131,1.943802,0.032006,reduce_ki
1545,42,0.248069,0.034861,0.010570,17.046860,0.100000,300,0.000000,0.381782,5.800000,0.024627,1.589400,29.900000,300,0.500000,17.046860,0.763564,0.049253,reduce_ki
1546,42,0.845918,0.340225,0.076527,35.376131,0.100000,300,0.000000,0.090955,10.700000,0.000128,6.313938,29.900000,300,0.707523,35.376131,0.128554,0.000181,no_change
1547,42,0.268010,0.217688,0.019267,17.295518,0.100000,300,0.000000,0.980454,16.700000,0.008171,1.830565,29.900000,300,0.500000,17.295518,1.960907,0.016341,reduce_ki
1548,42,0.926771,0.268650,0.158546,21.057953,0.100000,300,0.000000,0.129533,6.300000,0.000311,2.220438,29.900000,300,0.500000,21.057953,0.259066,0.000622,no_change
1549,42,0.828303,0.171588,0.052333,25.308469,0.100000,300,0.000000,0.045458,7.600000,0.001092,3.201041,29.900000,300,0.506169,25.308469,0.089808,0.002157,no_change
1550,42,1.045640,0.191317,0.190516,15.947956,0.100000,300,0.000000,0.077569,4.800000,0.001679,1.274081,29.900000,300,0.500000,15.947956,0.155138,0.003358,no_change
1551,42,0.573447,0.320229,0.076726,24.436776,0.100000,300,0.000000,0.326840,7.400000,0.000001,3.003810,29.900000,300,0.500000,24.436776,0.653680,0.000001,reduce_ki
1552,42,0.513970,0.160880,0.006572,31.699997,0.100000,300,0.000000,0.107831,9.700000,0.000480,5.061790,29.900000,300,0.634000,31.699997,0.170080,0.000757,no_change
1553,42,1.046397,0.106066,0.141212,29.744388,0.100000,300,0.000000,0.000000,9.000000,0.000029,4.432443,29.900000,300,0.594888,29.744388,0.000000,0.000049,no_change
1554,42,0.247937,0.250503,0.097491,18.281460,0.100000,300,0.000000,1.595350,-1.0,1.559603,2.897811,29.900000,300,0.500000,18.281460,3.190699,3.119206,reduce_kp
1555,42,0.842527,0.231028,0.137075,32.166307,0.100000,300,0.000000,0.092169,9.800000,0.001056,5.210903,29.900000,300,0.643326,32.166307,0.143270,0.001641,no_change
1556,42,0.623502,0.299023,0.101337,26.741545,0.100000,300,0.000000,0.245710,8.200000,0.000001,3.597260,29.900000,300,0.534831,26.741545,0.459417,0.000002,no_change
1557,42,0.644160,0.339805,0.123388,25.582913,0.100000,300,0.000000,0.293720,7.800000,0.000001,3.292916,29.900000,300,0.511658,25.582913,0.574055,0.000002,no_change
1558,42,1.175561,0.112169,0.005629,16.353554,0.100000,300,0.000000,0.002244,4.700000,0.000324,1.317422,29.900000,300,0.500000,16.353554,0.004488,0.000647,no_change
1559,42,1.020628,0.122107,0.148411,15.806995,0.100000,300,0.000000,0.040068,4.700000,0.003602,1.246917,29.900000,300,0.500000,15.806995,0.080136,0.007204,no_change
1560,42,1.080477,0.119440,0.019470,25.354291,0.100000,300,0.000000,0.000000,7.500000,0.002303,3.206571,29.900000,300,0.507086,25.354291,0.000000,0.004543,no_change
1561,42,0.493103,0.122944,0.132248,22.428418,0.100000,300,0.000000,0.288791,7.100000,0.001387,2.567146,29.900000,300,0.500000,22.428418,0.577583,0.002775,no_change
1562,42,0.812891,0.207386,0.182078,16.965007,0.100000,300,0.000000,0.156198,5.200000,0.000555,1.453205,29.900000,300,0.500000,16.965007,0.312396,0.001111,no_change
1563,42,0.435404,0.118158,0.003942,24.783505,0.100000,300,0.000000,0.172287,7.700000,0.000775,3.095043,29.900000,300,0.500000,24.783505,0.344574,0.001549,no_change
1564,42,0.607000,0.302179,0.113610,42.042295,0.100000,300,0.000000,0.246702,13.000000,0.000095,9.005473,29.900000,300,0.840846,42.042295,0.293397,0.000113,increase_kp
1565,42,0.393281,0.243585,0.117598,44.572943,0.100000,300,0.000000,0.625756,13.900000,0.000571,10.197469,29.900000,300,0.891459,44.572943,0.701946,0.000640,reduce_ki
1566,42,0.515511,0.136605,0.114508,39.249797,0.100000,300,0.000000,0.157482,12.300000,0.004378,7.839364,29.900000,300,0.784996,39.249797,0.200614,0.005577,increase_kp
1567,42,0.210062,0.236289,0.067193,30.083056,0.100000,300,0.000000,1.745476,17.000000,0.012875,4.884175,29.900000,300,0.601661,30.083056,2.901095,0.021399,reduce_kp
1568,42,0.941394,0.118839,0.122966,25.900029,0.100000,300,0.000000,0.019291,7.800000,0.002392,3.353523,29.900000,300,0.518001,25.900029,0.037242,0.004618,no_change
1569,42,0.579590,0.173933,0.169467,38.614488,0.100000,300,0.000000,0.238921,12.000000,0.002478,7.588865,29.900000,300,0.772290,38.614488,0.309367,0.003208,increase_kp
1570,42,1.024419,0.187542,0.057471,16.425941,0.100000,300,0.000000,0.029146,4.800000,0.000644,1.336640,29.900000,300,0.500000,16.425941,0.058292,0.001287,no_change
1571,42,1.195850,0.140710,0.045177,37.286641,0.100000,300,0.000000,0.000000,11.300000,0.008905,7.030445,29.900000,300,0.745733,37.286641,0.000000,0.011942,no_change
1572,42,0.201154,0.295465,0.018947,25.105142,0.100000,300,0.000000,1.579449,19.100000,0.006235,3.592388,29.900000,300,0.502103,25.105142,3.145669,0.012418,reduce_kp
1573,42,0.173997,0.280415,0.095054,21.292175,0.100000,300,0.000000,2.154972,-1.0,2.125864,3.890393,29.900000,300,0.500000,21.292175,4.309944,4.251728,reduce_kp
1574,42,0.975217,0.228038,0.060369,39.123801,0.100000,300,0.000000,0.000000,11.900000,0.000759,7.749519,29.900000,300,0.782476,39.123801,0.000000,0.000970,no_change
1575,42,0.576202,0.188982,0.040015,27.069029,0.100000,300,0.000000,0.154667,8.300000,0.000242,3.682458,29.900000,300,0.541381,27.069029,0.285689,0.000446,no_change
1576,42,0.787460,0.158630,0.152688,20.418026,0.100000,300,0.000000,0.104088,6.300000,0.001978,2.094221,29.900000,300,0.500000,20.418026,0.208175,0.003956,no_change
1577,42,0.120464,0.246166,0.172542,32.305299,0.100000,300,0.000000,2.910654,24.600000,0.127781,6.284792,29.900000,300,0.646106,32.305299,4.504917,0.197770,reduce_kp
1578,42,0.334248,0.336741,0.148442,29.018859,0.100000,300,0.000000,1.238615,14.800000,0.001138,4.427289,29.900000,300,0.580377,29.018859,2.134155,0.001961,reduce_ki
1579,42,1.130879,0.186452,0.122884,38.073575,0.100000,300,0.000000,0.000000,11.600000,0.001646,7.330619,29.900000,300,0.761471,38.073575,0.000000,0.002161,no_change
1580,42,0.577097,0.198141,0.125352,30.668088,0.100000,300,0.000000,0.250297,9.400000,0.000218,4.754997,29.900000,300,0.613362,30.668088,0.408075,0.000355,no_change
1581,42,0.500702,0.051710,0.030095,35.559199,0.100000,300,0.000000,0.000000,11.000000,0.009773,6.401457,29.900000,300,0.711184,35.559199,0.000000,0.013741,no_change
1582,42,0.430303,0.152386,0.063731,39.906431,0.100000,300,0.000000,0.264157,12.400000,0.000454,8.113836,29.900000,300,0.798129,39.906431,0.330970,0.000569,increase_kp
1583,42,0.170870,0.071245,0.082488,39.711321,0.100000,300,0.000000,1.751489,19.000000,0.129456,8.340716,29.900000,300,0.794226,39.711321,2.205277,0.162997,reduce_kp
1584,42,0.810647,0.089756,0.120246,27.175978,0.100000,300,0.000000,0.022902,8.300000,0.004056,3.700770,29.900000,300,0.543520,27.175978,0.042137,0.007462,no_change
1585,42,0.224914,0.067171,0.049117,39.816865,0.100000,300,0.000000,0.746242,12.700000,0.011785,8.202114,29.900000,300,0.796337,39.816865,0.937093,0.014799,reduce_ki
1586,42,0.610576,0.195939,0.087227,34.407662,0.100000,300,0.000000,0.154229,10.500000,0.000740,5.984550,29.900000,300,0.688153,34.407662,0.224120,0.001076,no_change
1587,42,0.140704,0.055775,0.027286,22.751905,0.100000,300,0.000000,1.951331,21.600000,0.011122,3.243036,29.900000,300,0.500000,22.751905,3.902662,0.022243,reduce_kp
1588,42,0.983892,0.230535,0.035197,40.575631,0.100000,300,0.000000,0.000000,12.400000,0.001492,8.351423,29.900000,300,0.811513,40.575631,0.000000,0.001839,increase_kp
1589,42,1.160166,0.170045,0.003982,40.787520,0.100000,300,0.000000,0.000000,12.500000,0.009242,8.447446,29.900000,300,0.815750,40.787520,0.000000,0.011329,increase_kp
1590,42,0.192322,0.210560,0.173434,42.017247,0.100000,300,0.000000,2.189500,18.800000,0.018639,9.334912,29.900000,300,0.840345,42.017247,2.605478,0.022181,reduce_kp
1591,42,0.547708,0.127202,0.131486,17.709189,0.100000,300,0.000000,0.251302,5.600000,0.001450,1.609540,29.900000,300,0.500000,17.709189,0.502605,0.002900,no_change
1592,42,1.137478,0.253482,0.028112,18.357971,0.100000,300,0.000000,0.025227,5.400000,0.000256,1.668432,29.900000,300,0.500000,18.357971,0.050454,0.000511,no_change
1593,42,0.907928,0.326527,0.104392,39.869447,0.100000,300,0.000000,0.064850,12.200000,0.000438,8.059173,29.900000,300,0.797389,39.869447,0.081328,0.000550,increase_kp
1594,42,1.144642,0.326044,0.050362,41.536946,0.100000,300,0.000000,0.000000,12.700000,0.000747,8.759984,29.900000,300,0.830739,41.536946,0.000000,0.000899,increase_kp
1595,42,0.361885,0.042797,0.161337,24.878577,0.100000,300,0.000000,0.313946,8.400000,0.052209,3.236216,29.900000,300,0.500000,24.878577,0.627891,0.104418,reduce_ki
1596,42,0.742759,0.136483,0.149675,22.078142,0.100000,300,0.000000,0.120607,6.800000,0.003762,2.454217,29.900000,300,0.500000,22.078142,0.241214,0.007524,no_change
1597,42,0.565156,0.050497,0.035031,44.097704,0.100000,300,0.000000,0.000000,13.700000,0.048801,9.958552,29.900000,300,0.881954,44.097704,0.000000,0.055333,increase_kp
1598,42,0.583423,0.089007,0.117896,29.710757,0.100000,300,0.000000,0.096006,9.200000,0.009451,4.457537,29.900000,300,0.594215,29.710757,0.161568,0.015905,no_change
1599,42,0.512175,0.332049,0.063298,27.713439,0.100000,300,0.000000,0.383234,8.400000,0.000002,3.870647,29.900000,300,0.554269,27.713439,0.691422,0.000003,reduce_ki
1600,42,0.851012,0.337160,0.175887,43.109169,0.100000,300,0.000000,0.129984,13.300000,0.000606,9.469786,29.900000,300,0.862183,43.109169,0.150762,0.000703,increase_kp
1601,42,0.499298,0.250485,0.164273,15.632226,0.100000,300,0.000000,0.533926,7.700000,0.000021,1.342233,29.900000,300,0.500000,15.632226,1.067851,0.000043,reduce_ki
1602,42,1.163486,0.212035,0.168295,34.866703,0.100000,300,0.000000,0.014259,10.600000,0.001122,6.125006,29.900000,300,0.697334,34.866703,0.020449,0.001610,no_change
1603,42,1.134933,0.241739,0.157761,22.190275,0.100000,300,0.000000,0.050373,6.700000,0.000863,2.455731,29.900000,300,0.500000,22.190275,0.100746,0.001727,no_change
1604,42,0.708001,0.108244,0.191697,25.885653,0.100000,300,0.000000,0.120578,8.100000,0.009277,3.384014,29.900000,300,0.517713,25.885653,0.232905,0.017919,no_change
1605,42,0.993475,0.042719,0.173391,40.729414,0.100000,300,0.000000,0.000000,12.500000,0.051707,8.454643,29.900000,300,0.814588,40.729414,0.000000,0.063476,increase_kp
1606,42,0.527318,0.318426,0.078595,44.339786,0.100000,300,0.000000,0.278823,13.800000,0.000051,10.044746,29.900000,300,0.886796,44.339786,0.314416,0.000058,increase_kp
1607,42,0.381087,0.031588,0.164542,22.063814,0.100000,300,0.000000,0.210722,7.600000,0.061897,2.554623,29.900000,300,0.500000,22.063814,0.421444,0.123793,no_change
1608,42,0.331425,0.311586,0.183178,33.940581,0.100000,300,0.000000,1.299372,14.900000,0.001937,5.976543,29.900000,300,0.678812,33.940581,1.914186,0.002854,reduce_ki
1609,42,1.067414,0.268359,0.081258,16.016450,0.100000,300,0.000000,0.061957,4.700000,0.000266,1.273782,29.900000,300,0.500000,16.016450,0.123914,0.000531,no_change
1610,42,1.053089,0.288119,0.188099,29.132739,0.100000,300,0.000000,0.081390,8.800000,0.000709,4.260347,29.900000,300,0.582655,29.132739,0.139688,0.001216,no_change
1611,42,0.554257,0.294407,0.143477,41.302837,0.100000,300,0.000000,0.329422,12.800000,0.000134,8.696315,29.900000,300,0.826057,41.302837,0.398789,0.000162,reduce_ki
1612,42,1.002265,0.288540,0.139696,30.190035,0.100000,300,0.000000,0.058839,9.100000,0.000447,4.574914,29.900000,300,0.603801,30.190035,0.097448,0.000740,no_change
1613,42,0.487042,0.210741,0.162686,37.133566,0.100000,300,0.000000,0.440954,11.500000,0.000580,7.025285,29.900000,300,0.742671,37.133566,0.593741,0.000782,reduce_ki
1614,42,0.598588,0.009573,0.010420,34.247775,0.100000,300,0.000000,0.000000,10.500000,0.103318,5.981227,29.900000,300,0.684956,34.247775,0.000000,0.150839,no_change
1615,42,0.793172,0.276857,0.027218,27.019855,0.100000,300,0.000000,0.063211,8.100000,0.000089,3.651615,29.900000,300,0.540397,27.019855,0.116972,0.000165,no_change
1616,42,0.791126,0.109803,0.016446,19.734673,0.100000,300,0.000000,0.025436,5.900000,0.001759,1.936298,29.900000,300,0.500000,19.734673,0.050873,0.003519,no_change
1617,42,0.668002,0.339383,0.166124,37.894881,0.100000,300,0.000000,0.288717,11.600000,0.000035,7.287901,29.900000,300,0.757898,37.894881,0.380944,0.000046,no_change
1618,42,1.031656,0.240014,0.158528,24.581974,0.100000,300,0.000000,0.065081,7.400000,0.000882,3.021835,29.900000,300,0.500000,24.581974,0.130162,0.001763,no_change
1619,42,0.626202,0.257310,0.052136,35.624006,0.100000,300,0.000000,0.134191,10.900000,0.000104,6.412711,29.900000,300,0.712480,35.624006,0.188343,0.000146,no_change
1620,42,1.009445,0.279835,0.039733,27.434893,0.100000,300,0.000000,0.023788,8.200000,0.000176,3.760619,29.900000,300,0.548698,27.434893,0.043353,0.000320,no_change
1621,42,0.300078,0.306737,0.188951,41.530243,0.100000,300,0.000000,1.481647,16.700000,0.015251,8.940779,29.900000,300,0.830605,41.530243,1.783817,0.018361,reduce_ki
1622,42,0.346936,0.331838,0.184622,34.413201,0.100000,300,0.000000,1.233608,14.600000,0.000409,6.121512,29.900000,300,0.688264,34.413201,1.792348,0.000594,reduce_ki
1623,42,0.789290,0.317396,0.194826,20.947986,0.100000,300,0.000000,0.232595,6.400000,0.000006,2.208117,29.900000,300,0.500000,20.947986,0.465190,0.000012,no_change
1624,42,0.871387,0.059065,0.080207,27.867101,0.100000,300,0.000000,0.000000,8.400000,0.006939,3.892575,29.900000,300,0.557342,27.867101,0.000000,0.012450,no_change
1625,42,0.386174,0.031171,0.073584,43.417305,0.100000,300,0.000000,0.000000,14.000000,0.042225,9.671946,29.900000,300,0.868346,43.417305,0.000000,0.048627,increase_kp
1626,42,0.229086,0.251504,0.087032,42.599671,0.100000,300,0.000000,1.492365,16.900000,0.016553,9.407245,29.900000,300,0.851993,42.599671,1.751615,0.019429,reduce_ki
1627,42,0.599079,0.235764,0.023702,36.406911,0.100000,300,0.000000,0.095761,11.100000,0.000156,6.699268,29.900000,300,0.728138,36.406911,0.131515,0.000214,no_change
1628,42,0.309599,0.301678,0.156424,23.638859,0.100000,300,0.000000,1.427373,20.500000,0.022560,3.269014,29.900000,300,0.500000,23.638859,2.854746,0.045120,reduce_ki
1629,42,0.643585,0.045570,0.171268,33.002484,0.100000,300,0.000000,0.000000,10.300000,0.002249,5.497721,29.900000,300,0.660050,33.002484,0.000000,0.003407,no_change
1630,42,1.194728,0.099039,0.135438,27.549930,0.100000,300,0.000000,0.000000,8.300000,0.002769,3.796143,29.900000,300,0.550999,27.549930,0.000000,0.005026,no_change
1631,42,0.549377,0.051080,0.058039,22.853984,0.100000,300,0.000000,0.044694,7.100000,0.009618,2.624267,29.900000,300,0.500000,22.853984,0.089388,0.019235,no_change
1632,42,0.779448,0.317565,0.073928,35.528013,0.100000,300,0.000000,0.080243,10.800000,0.000100,6.370197,29.900000,300,0.710560,35.528013,0.112929,0.000140,no_change
1633,42,0.603981,0.003612,0.026641,24.697379,0.100000,300,0.000000,0.000000,7.600000,0.062344,3.094140,29.900000,300,0.500000,24.697379,0.000000,0.124687,no_change
1634,42,0.862326,0.240398,0.142667,36.253595,0.100000,300,0.000000,0.061477,11.100000,0.001071,6.641309,29.900000,300,0.725072,36.253595,0.084787,0.001477,no_change
1635,42,0.909715,0.089679,0.019056,16.762569,0.100000,300,0.000000,0.006317,4.900000,0.000906,1.388817,29.900000,300,0.500000,16.762569,0.012634,0.001812,no_change
1636,42,0.466149,0.082195,0.181645,44.902183,0.100000,300,0.000000,0.167446,14.300000,0.036316,10.350782,29.900000,300,0.898044,44.902183,0.186457,0.040439,increase_kp
1637,42,1.133254,0.338523,0.119646,37.447255,0.100000,300,0.000000,0.024021,11.400000,0.000362,7.084267,29.900000,300,0.748945,37.447255,0.032074,0.000484,no_change
1638,42,0.150063,0.088780,0.123932,24.075221,0.100000,300,0.000000,2.845847,27.900000,0.629638,4.104026,29.900000,300,0.500000,24.075221,5.691693,1.259276,reduce_kp
1639,42,0.534166,0.129815,0.193612,31.786812,0.100000,300,0.000000,0.275853,10.000000,0.004393,5.140095,29.900000,300,0.635736,31.786812,0.433911,0.006910,no_change
1640,42,0.738536,0.091102,0.100749,42.909808,0.100000,300,0.000000,0.000000,13.300000,0.014328,9.388875,29.900000,300,0.858196,42.909808,0.000000,0.016695,increase_kp
1641,42,1.065686,0.046172,0.063463,30.912714,0.100000,300,0.000000,0.000000,9.300000,0.024660,4.813007,29.900000,300,0.618254,30.912714,0.000000,0.039887,no_change
1642,42,0.255975,0.040895,0.008832,18.836145,0.100000,300,0.000000,0.382113,6.300000,0.016311,1.894301,29.900000,300,0.500000,18.836145,0.764225,0.032621,reduce_ki
1643,42,1.058848,0.292181,0.149565,42.787111,0.100000,300,0.000000,0.010351,13.200000,0.000462,9.311253,29.900000,300,0.855742,42.787111,0.012096,0.000540,increase_kp
1644,42,0.411218,0.306928,0.122586,37.846918,0.100000,300,0.000000,0.690534,11.700000,0.000221,7.307463,29.900000,300,0.756938,37.846918,0.912273,0.000292,reduce_ki
